TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,PAYMENT_NUM,STORE_NM,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a001709,2209290005,1,0,1,메가커피,1.0,2.0,(ICE)아메리카노
a_a001356,2208270003,1,0,1,할리스커피 김포공항점,1.0,11.9,
a_a006628,2210200005,3,0,2,(사)밀레니엄심포니오케스트라,1.0,52.8,입장권 히사이시 조 OST콘서트 : 디 오케스트라
a_a006643,2210160006,1,1,2,영종제빵소,3.0,10.6,소금빵;옥수수 마약빵;레몬크림롤
a_a003225,2209240008,1,1,2,남해해물,1.0,45.0,해물찜(소)
a_a018082,2211120002,2,3,2,이조전통식품,1.0,18.0,
a_a004963,2210020004,2,0,1,세븐일레븐송도힐스테이크2차점,1.0,1.3,남양)십칠차340ML펫
a_a010052,2210230003,3,0,2,문화재청,1.0,1.5,관람권 대인;주민할인
a_a004843,2210010003,2,0,2,사과떡볶이,1.0,13.4,사과떡볶이
a_a018162,2211090007,2,0,4,주식회사 아성다이소,1.0,17.0,산리오 캐릭터인형;캐리어린이타투스티커;끈끈이놀이(코브라);심플리본(2.5CM*8);FUN게임 콜렉트북;디즈니 스티커 엽서꾸미기;가방놀이스티커세트(코디)
a_a003335,2210090004,1,2,2,백미당,1.0,12.3,아이스크림라떼;밀크쉐이크
a_a002005,2209240007,1,0,1,주식회사 스타벅스 커피 코리아,3.0,4.5,T)아메리카노
b_b007934,2210150003,3,0,3,허브아일랜드,1.0,14.0,우대
a_a006067,2210080003,1,0,2,원평시골장터,1.0,18.0,내장국밥
a_a008247,2210150005,1,0,1,공차,1.0,5.5,자몽 요구르트L
a_a000892,2208200001,1,0,2,주식회사 카카오페이,3.0,6.5,
a_a009689,2210250002,1,0,2,CU,1.0,14.1,신라면큰사발컵;오뚜기)참깨라면컵;트롤브루레몬캔500ML;순하리 레몬진4.5도캔5;칭따오신동엽캔500ML;J에게 복숭아에일캔500
a_a002215,2209240007,1,0,1,다마네기,3.0,13.0,식대
a_a005625,2210230004,3,0,1,선릉.정릉,3.0,1.0,대인
a_a002896,2209230004,1,0,2,커피마을,1.0,8.0,아메리카노_(ICE);바닐라라떼_(ICED)
a_a006247,2210090003,1,0,3,폴키,1.0,17.5,초코테린느;아메리카노HOT;폴키라떼
a_a001747,2209180001,1,0,2,팔삼,1.0,28.0,탕수육세트;짜;볶짬
a_a000770,2209070005,1,0,2,(주)코스트코코리아,3.0,16.0,불고기슬라이스;칼조네;핫도그세트
a_a007894,2210300003,3,0,1,수원문화재단,1.0,4.0,연무대 입장권 어른
a_a003779,2209300005,3,0,1,광명동굴,1.0,4.0,동굴입장권군인
a_a004250,2210020003,2,3,2,삼성물산(주)에버랜드리조트,1.0,49.0,"EL.성인우의. EVA,BL, 소;EL.성인우의. EVA,BL, 대;판다장우, NV.22C"
a_a015329,2210300002,1,0,4,텍사스스테이크하우스,1.0,85.0,
a_a001316,2208280004,1,0,2,파파야리프,1.0,34.0,
a_a006020,2210080003,2,1,1,파주프리미엄아울렛,1.0,79.3,CRT300L1;용품
a_a000111,2208220002,1,0,1,요거프레소 김해공항 국내선점,1.0,6.5,쿠앤크요프치노(휘핑)(R)-포장
a_a014426,2210310004,1,0,1,킵댓,1.0,6.5,
a_a007299,2210230008,1,0,1,주식회사 스타벅스 커피 코리아,3.0,11.8,I-T)돌체라떼
a_a003445,2210140010,1,0,1,공차약수점,1.0,4.7,청포도그린티+알로에L
a_a007592,2210300005,3,0,2,사적 여주 영릉과 영릉,1.0,1.0,관람권 대인
a_a005640,2210080005,1,0,1,미니카페(minicafe),1.0,3.0,
a_a003796,2210020003,1,2,4,다빈치카페,1.0,18.5,카페라떼 HOT;바닐라라떼HOT;아메리카노ICE
a_a000877,2208270007,1,2,1,메가박스,1.0,3.0,ICE아메리카노
a_a003829,2210180002,1,0,1,연희보리밥,1.0,13.0,
a_a003227,2210100005,3,1,2,조원관광진흥㈜,1.0,12.0,혈안식귀(17:00~17:30)
a_a017503,2211090007,3,0,2,신바람삼대,1.0,22.0,
a_a001732,2209170006,1,0,2,올데이커피,1.0,6.0,
a_a000537,2209030004,3,0,1,경복궁,1.0,3.0,입장권
a_a006499,2210150005,1,0,1,코코로벤또,1.0,9.5,코코로벤또(자) 임대매장
a_a000550,2208200004,1,0,2,(주)대청산업개발괴산(상)휴게소,1.0,2.5,통감자(2500)
a_a003937,2210010009,1,0,2,존앤진,1.0,32.5,M_4.존앤진피자;제로콜라355ML
a_a005562,2210010004,2,0,1,세븐일레븐,1.0,3.5,빙그레)감성헤이즐넛500ML;빙그레)감성아메리카노500;오리온)제주용암수530ML
a_a002471,2209300003,1,0,2,진주육회,1.0,54.0,산낙지(탕탕낙지);녹두전;소주
a_a008269,2210220003,1,0,1,명동할머니국수청계광장점,1.0,7.0,비빔국수
a_a004862,2210030001,3,0,2,대학로올래홀,1.0,19.0,
a_a000503,2208260004,1,0,2,피에프창 롯데월드몰점,1.0,58.6,
a_a003201,2210020004,1,3,2,세븐일레븐,1.0,9.2,PB)갈릭새우칩65G;롯데)롯데샌드105G;롯데)NEW인가샌드위치;롯데)리얼촉촉에그샌드;칠성)레쓰비그란데라떼500;친환경 비닐쇼핑백_100원
a_a014874,2210300003,1,0,5,(주)이마트,1.0,99.72,1등급이상도드람냉장;한우채끝1+등급
a_a006893,2210290002,2,2,3,(주)퍼스트가든(FIRST GARDEN),1.0,4.0,솜사탕
a_a001029,2208260006,1,0,2,주식회사 빛나는마켓,1.0,21.0,초이스 트리플 삼겹(2개)
a_a008455,2210160001,1,0,9,발리다(BALIIDA),1.0,21.9,오렌지 선라이즈;카페라떼(ICE);초코라떼(ICE)
a_a003406,2210150003,2,0,2,삼성물산(주)에버랜드리조트,3.0,12.0,팝콘6000
a_a001359,2208270003,1,0,2,차알 파미에스테이션점,1.0,41.5,
a_a003778,2210010005,1,0,1,정지영커피로스터즈,1.0,5.0,
a_a003368,2209290008,1,0,2,허브아일랜드영농조합법인,1.0,32.0,허브돈까스;새우크림파스타;제로콜라
a_a013881,2210300002,1,0,1,주식회사 스타벅스 커피 코리아,1.0,4.5,
a_a001337,2208310002,3,2,2,수원 SK아트리움,1.0,1.8,주차비
a_a015272,2210300002,1,0,2,설빙서울동대문점,3.0,17.7,미쯔초코설빙;허니자몽차
a_a004716,2210050005,2,0,3,홈마트충주점,1.0,5.2,서울스타벅스카페라떼270ML
a_a005375,2210220004,1,0,2,요미우돈교자,1.0,26.8,(냉)넓적우동(한정);(온)바지락우동
a_a009397,2210220004,1,0,2,남이섬안반지닭갈비,3.0,46.1,원조소금구이;수제양념구이;치즈퐁듀;공기밥
a_a003423,2210220002,1,0,2,나무아래오후N,1.0,27.2,카야잼 페스츄리;스모어 치즈케이크 브라우니;ICE 아메리카노;DAILY 착즙주스
a_a005012,2210110008,1,0,1,(주)청진,1.0,11.0,해장국
a_a009503,2210200005,2,0,1,솔트24(SAIT24),1.0,14.5,플레인;시오빵;데니쉬식빵;팔미까레
a_a003219,2210010003,1,0,2,버거스올마이티신세계백화점본점,1.0,11.0,칠리치즈프라이;싱글올치즈버거
a_a006303,2210220002,1,0,2,성신식당,1.0,45.9,
a_a000891,2208210005,1,0,2,조마루뼈다귀전문점,1.0,37.0,
a_a012216,2210270003,1,3,2,식물,1.0,11.0,아메리카노HOT;아메리카노ICED
a_a000852,2209040005,1,0,2,농업회사법인주식회사두머리,1.0,12.0,
a_a008217,2210140005,2,0,1,롯데쇼핑(주)영플라자명동점,1.0,19.0,러쉬 바디케어세트
a_a002414,2210020003,1,0,2,대한불교조계종용문사,1.0,4.5,아이스크림
a_a006646,2210290003,1,3,2,힐스눅(HILLS NOOK),1.0,15.0,
a_a009671,2210310005,1,0,2,아빠곰탕,1.0,19.0,
a_a004288,2210020004,1,0,5,조원관광진흥㈜,1.0,42.0,
a_a004539,2210010002,1,0,5,GS25가평신상리점,1.0,31.2,갈아만든배1.5L;소핑백판매;양송이스프라면;사리곰탕큰사발;카스캔375ML*6;컨디션100ML;롯)델몬망고바;빵빠레샌드카스
a_a010430,2210290008,1,0,1,신선설농탕(서울대역점),1.0,15.5,
a_a000413,2208300003,1,3,2,블루보틀커피코리아(유),1.0,12.7,CAPPUCCINO;CHOCOLATE MILK
a_a010285,2210300001,1,0,2,토방,1.0,24.0,
a_a004604,2210070003,1,0,2,초록향기,1.0,56.0,장어(정식)
a_a005145,2210010004,1,0,2,마장들밥,1.0,39.0,돌솥밥;직화불고기
a_a000393,2208270002,1,0,2,주식회사한남동감자탕,1.0,105.0,뼈찜(3인);맥주;소주;명품감자탕(2인);라면사리
a_a005781,2210080002,1,0,2,,1.0,47.0,사이코사와통레몬(무알콜);온센다마고
a_a001366,2208250006,1,0,1,양평신내서울해장국,1.0,12.0,
a_a003667,2209290005,3,0,1,수원시립미술관,1.0,4.0,
a_a000385,2208200011,1,0,2,육쌈(수원역점),1.0,21.5,
a_a004499,2210050010,2,2,1,오렌즈고투몰,1.0,20.0,
a_a002044,2209080002,1,0,1,샹끄발레르,1.0,16.4,슈크림;크림빵;크로와상;(I)초코
a_a000816,2208260002,1,0,4,뚝배기짬뽕패밀리,1.0,72.0,파쌈탕수육-소;뚝짬;삼선짜장;차돌짬뽕;콜라
a_a006051,2210110006,1,0,2,원조순희네빈대떡,3.0,8.0,
a_a006355,2210290002,1,4,4,GS25,1.0,9.95,토레타500ML;제주삼다수500M;삼경)짱구젤리;하리보피치2000;블랙보리520ML
a_a005857,2210140005,3,0,2,한국삭도공업㈜,1.0,28.0,
a_a002121,2209140005,1,0,2,문래방구,1.0,8.0,아메리카노할인;방구라떼
a_a015688,2210300007,1,0,1,콩밭뜰,1.0,10.0,떡갈비/순두부
a_a003844,2209300002,1,0,6,선호당,1.0,9.0,
a_a005924,2210020003,2,1,3,(주)케이지모밀리언스,1.0,25.0,
a_a002809,2209260002,1,0,2,스타필드금파,1.0,29.0,판메밀세트;치즈우동정식
a_a000715,2208230005,2,0,2,으뜸50안경,1.0,36.0,
a_a004092,2210040001,1,0,2,주식회사 서울랜드,1.0,4.1,콜라(R);내츄지즈스틱
a_a010020,2210220007,1,0,2,몽뜨화덕피자,1.0,28.0,1.고구마쉬림프
a_a014249,2211090001,1,0,2,우가현,1.0,40.0,
a_a005857,2210140008,3,0,2,CJ푸드빌주식회사,1.0,16.0,대인_전망대
a_a000231,2209090006,1,0,8,쏭바베큐 양평본점,1.0,91.0,포장/바로먹는 반반등갈비 외9개
a_a006018,2210090006,1,0,2,산애로,1.0,26.0,
a_a002043,2209090006,2,0,4,주식회사조은마트,1.0,40.88,오뚜기/맛있는오뚜기밥 210GX4입;컵얼음 180G;하이트제로캔(무알콜) 350ML;칭타오캔(무알콜) 330ML;제주위트에일 500ML;미인활명수 75ML;호가든 로즈 473ML;파울라너둔켈대캔 500ML;씨즈 헤이즐넛향커피 230ML;칸타빌레블랙아메리카노 230ML;칸타빌레스위트아메리카노 230ML;하진쿠킹호일 25*20
a_a009947,2210220003,2,0,1,롯데쇼핑(주)인천점,1.0,178.0,샘에델만 여성스니커즈
a_a017928,2211110003,1,0,1,방태막국수,1.0,21.0,회막국수+보쌈정식;손 빚은 왕만두
a_a004048,2210020003,1,4,2,(주)학산테라로사,1.0,12.5,에피오티아시다모봄베내추럴;콜롬비아레온
b_b008142,2211060006,3,0,2,한국정보통신(주)_화담숲_인증_면,1.0,20.0,
a_a005524,2210020003,3,1,4,토스페이먼츠주식회사,1.0,25.0,어른ADULT
a_a003557,2210010006,3,0,3,투어&액티비티,1.0,122.0,2022년 제19회자라섬재즈패스티벌 일반티켓 [상시]재즈페스티벌(1일권)_10/1
a_a011587,2210270009,1,0,2,크라운호프,1.0,50.9,500CC;크리미버터감자;크라운 순살 파닭;불맛해물짬뽕탕;참이슬;우동면사리
a_a009922,2211100005,2,2,4,CU,1.0,26.3,카스P1.6L;아사히캔500ML;써머스비캔500ML;딱좋은데이병360ML;신)주류공병100;복숭아제로아이스500;테라캔500ML;신)곰표밀맥주캔500ML;친환경봉투판매용
a_a003274,2209300009,1,0,2,베스킨라빈스,1.0,4.7,더블주니어컵
a_a000041,2208070007,1,2,1,남이아일랜드북까페,1.0,5.5,
a_a010227,2210220010,1,1,2,(주)하이그라운드제빵소,1.0,29.3,북한산솔방울빵;명란바게트;홍국크림카스테라;ICE아메리카노
a_a000503,2208300003,1,2,2,CU,1.0,4.25,브레드)오렌지망고235;하리보자몽맛;제주삼다수P500ml;친환경봉투판매용
a_a000984,2208260005,2,2,1,한화역사㈜,1.0,4.94,허쉬 너겟아몬드;레쓰비 그란데 헤이즐넛
a_a005083,2210150004,3,0,3,삼성물산(주)에버랜드리조트,1.0,1.45,
a_a002752,2210030006,1,0,2,혜민당,1.0,12.8,눈 내리는 마을;오렌지파운드
a_a010574,2210290003,2,0,2,마리오쇼핑 주식회사,1.0,119.8,에잇세컨즈 일반품목
a_a004780,2210160001,1,0,2,준179,1.0,20.9,179슈페너(HOT);아메리카노(HOT);핫도그(갈릭)
a_a001080,2209050001,2,0,2,여주프리미엄아울렛,1.0,307.3,PXG
a_a000322,2208190004,1,0,1,코레일유통㈜,1.0,3.9,참치주먹밥
a_a000509,2208260006,1,1,1,또래오래,1.0,19.0,반반메뉴: 갈릭반+핫양념반
a_a000898,2208200004,2,0,1,현대백화점 압구정점,1.0,128.0,메릴링
a_a001268,2208230005,1,0,1,알페도,1.0,14.3,KAYMAK SET MEN;ICE AMERICANO
a_a003373,2210020001,2,1,2,삼성물산(주)에버랜드리조트,1.0,17.7,"H,펭귄,커스튬인형,소,22G;비닐쇼핑백100,DIEN"
a_a003181,2210100003,2,1,2,(재)서울디자인재단,1.0,10.0,노비닐베어(퍼플);노비닐베어 키링(
a_a004370,2210030003,1,0,1,(주)신세계,3.0,11.9,스테이크덮밥
a_a017848,2211120002,1,0,1,SHAKESHACK,1.0,17.1,SHACK;SS ROOT BEER;CHS FRIES
a_a009425,2210180006,1,0,3,남한산성빵명장,1.0,39.5,호두양파베이글;몽블랑;콩팥콩팥;프리미엄소세지;치즈듬뿍;디카페인아메리카노
a_a006798,2210160004,1,0,3,마리에이전시유한회사,1.0,30.0,
a_a000568,2208270004,1,2,4,GS25양평수입리점,1.0,4.7,우유속코코아;우유속딸기;서울우유500ML
a_a000445,2208250004,1,0,1,폴앤폴리나,1.0,31.4,블랙올리브;허브빵;치아바타;화이트치아바타;깜빠뉴(H)
a_a002819,2209290002,1,0,5,홍익돈까스용인기흥점,1.0,36.4,홍익돈까스;치즈롤;해물크림
a_a002034,2209120006,1,0,1,농업회사법인주식회사두머리,1.0,8.0,
a_a000788,2208250008,2,0,2,세븐일레븐,1.0,1.7,칠성)밀키스340ML;칠성)펩시콜라제로355ML
a_a000341,2208270006,1,0,1,더현대 서울,1.0,25.2,S플레인푸딩;S딸기푸딩;S피넛초코푸딩
a_a000272,2208170003,3,0,1,씨유메이필드호텔점,1.0,9.0,물놀이팬티5단계 3P
a_a001734,2209100005,1,0,2,채널트웰브,1.0,10.5,
a_a000946,2209020011,2,0,1,롯데백화점 잠실점,1.0,3.7,무유무유기타패션잡화
a_a003057,2209240007,1,0,2,에이치케이하이웨이,1.0,4.0,"만쥬리아 4,000(제천)"
a_a013850,2210300002,1,0,2,슈퍼윙스키즈카페롯데마트영통점,1.0,12.5,삿뽀로 치즈 돈까스;구슬 아이스크림
a_a005662,2210160004,1,0,2,오리랑보리랑,1.0,57.0,
a_a001857,2209180003,1,0,1,투썸플레이스 주식회사,3.0,6.6,아이스크리라떼(L)
a_a009703,2210230003,1,0,4,스타필드히노아지,1.0,12.5,탄탄멘정식A
a_a003235,2210090001,1,0,2,신갈동태탕,1.0,18.0,
a_a002253,2210030002,1,0,2,허브아일랜드,1.0,9.5,소금빵;크림치즈에피
a_a014301,2210300007,2,1,1,롯데쇼핑(주) 본점(본사),3.0,79.2,영웅전설 여의 궤적 2
a_a000218,2208210004,1,0,3,종점가든,1.0,37.0,
a_a011062,2210220005,1,0,2,라성키친,1.0,8.0,
a_a013881,2210310002,1,0,1,마츠노하나더현대서울점,1.0,21.8,마츠노하나
a_a009822,2210280007,1,0,2,SECTORCOFFEEBAR,1.0,17.5,ICE섹터크림라테;얼그레이갸또
a_a006606,2210080003,1,0,2,동막골숯불닭갈비,1.0,34.0,양념반간장반;물막국수
a_a001784,2209170003,3,1,1,(사)전국유선업중앙회남이섬,1.0,16.0,일반
a_a004490,2210090005,2,1,1,(주)이마트,1.0,12.4,치즈볼오리지널120G;[뽀뽀]산양유킁킁볼
a_a003062,2209240005,3,0,2,트립닷컴,1.0,39.2,서울 빛의 시어터 입장권
a_a000949,2209040003,1,0,3,TONTI,1.0,25.5,
a_a004771,2210080003,3,3,1,김포장릉,3.0,1.0,
a_a013879,2210280004,1,0,2,까몬,1.0,28.0,
a_a007106,2210160006,1,0,2,차돌풍,1.0,47.2,레알육회;차돌박이;차돌된장찌개;매화수;우삼겹
a_a001997,2209190003,1,2,1,LONDONBAGELMUSEUM,1.0,22.7,JAMBON BUTTER SANDWICH BAGEL;BLUEBERRY BAGEL;ICE PACK L
a_a008427,2210160002,3,0,4,한국정보통신㈜,1.0,40.0,
a_a007596,2210190002,1,0,2,(주)청운이엔지,1.0,45.0,#새우아보카도 샐;새우 바질 파스타;(HOT)아메리카노;(ICE)아메리카노
d_d000959,2209020002,2,4,1,삼성물산(주)에버랜드리조트,1.0,12.0,
a_a002002,2209190005,1,0,1,할리스충정래미안점,1.0,5.9, E 뉴욕치즈케이크;E R)ICED카페아메리카
a_a009760,2210220003,1,0,2,(주)종종컴퍼니콤바크,1.0,35.0,트러플크림 뇨끼;새우버거;ICE 아메리카노
a_a001382,2208280004,1,0,2,두물길한정식,1.0,52.0,길 정식
a_a015292,2210300003,1,0,2,(주)케이티에스테이트,1.0,41.0,
a_a003000,2209240001,1,0,2,밤가시버거,1.0,29.4,밤가시오리지널;SETA;바닐라쉐이크
b_b012022,2211060005,1,0,2,띠오 데 산타바바라 멕시칸 그릴&타코,1.0,37.0,
a_a014835,2210290002,1,0,2,선산산업(주)낙동강구미휴게소,1.0,9.5,소떡소떡꼬치;토네이도핫도그(1개)
a_a002520,2209240005,1,0,2,갈비1987,1.0,115.0,11양념;와인숙성;된장찌개
a_a009473,2210280009,1,0,2,혜화양육관,1.0,56.0,칭따오맥주;양꼬치;마파두부;공기밥
a_a000070,2208120009,1,0,4,오늘그대와,1.0,71.0,
a_a015650,2210310002,1,0,2,송화산시도삭면,1.0,32.0,DAO XIAO MIAN 도삭;JIA MIAN면추가;XIAO LOPNG BAO쇼;SHAO QIE ZI가지튀김
a_a001638,2209230004,1,0,2,압구정무니(MOONI),1.0,27.3,로투스 크로넛;초코제리 케이크;무니 아메리카노;아메리카노ICE
a_a011436,2210300001,1,0,2,(주)별동부대,1.0,27.5,분짜라붐OPEN 
a_a002115,2209190005,1,0,1,별미삼청수제비,1.0,9.0,
a_a002949,2209250004,3,0,2,주식회사 위메프,1.0,349.82,GA 2DAY COMBO 예매권
a_a003212,2209270002,1,0,2,(주)식당컴퍼니,1.0,31.0,
a_a000924,2209070004,1,0,1,솔트,1.0,7.0,
a_a002758,2209250003,1,0,1,빠스타,1.0,28.0,
a_a005260,2210010006,1,0,1,카페드첼시,1.0,21.1,호밀무화과빵;요구르트빵;ICE아메리카노
a_a003020,2209250006,3,0,2,화성행궁,1.0,3.0,입장권 어른2
a_a002373,2210030003,1,0,3,미트볼라운지삼청점,1.0,61.0,
a_a003186,2209250003,1,0,1,연해장,1.0,50.0,돼지곱창전골(소);감자전;묵은지말이
a_a017992,2211130004,1,0,3,파주닭국수 풍동점,3.0,28.0,
a_a003336,2210010002,1,1,1,서울어린이대공원동물원,3.0,2.5,
a_a001252,2208280002,2,2,2,서창산업(주)구리휴게소,1.0,7.0,실속호두과자;바삭어포/신
a_a006267,2210180004,3,0,2,양평군청,1.0,3.0,주차비
a_a005429,2210020004,1,0,4,한우리,1.0,59.0,한우리대표코드
a_a010043,2210300002,1,0,2,스타벅스 서울웨이브아트센터점,1.0,9.0,
a_a003653,2210100001,3,1,2,(주)쁘띠프랑스,1.0,39.0,문화체험권(T성인)과세
a_a000928,2208190002,2,2,1,캐리비안베이,1.0,18.0,
a_a005463,2210020003,1,5,2,퍼플베리,3.0,6.0,
a_a007196,2210160002,1,7,2,한무쇼핑(주)현대프리미엄아울렛SPACE1,1.0,5.0,떡볶이
a_a017940,2211120005,1,1,2,(주)엔데오에프앤비 명장시대 백운호수점,1.0,12.6,바닐라라떼;롱소세지빵
a_a002377,2209210003,1,0,3,백년교동짬뽕,1.0,36.0,공기밥;짜장면(곱);짬뽕밥;탕수육(소)
a_a003169,2210040004,1,1,1,태아산업(주)여주(하)휴게소,1.0,4.0,마성)마성떡볶이
a_a002084,2209170005,2,2,2,GS25청평대교점,1.0,21.5,아몬드빼빼로;초코빼빼로;더하다옥수수;육개장사발면;삿뽀로캔500ML;사또밥고구마맛;초코홈런볼128G;코로로콜라향;스키틀즈베리
a_a000935,2209030006,1,0,3,콩카페,1.0,18.0,콩카페
a_a000444,2209030004,2,0,2,에프알엘코리아 주식회사,3.0,69.9,W레이온스키퍼칼라블;데님저지팬츠;종이쇼핑백
a_a002874,2209250002,1,0,1,롯데월드몰 세상의모든아침,3.0,50.0,
a_a004834,2210020003,1,2,1,후식,1.0,4.3,ICE아메리카노
a_a018146,2211130003,1,0,2,스모크타운,1.0,57.0,ZERO COLA;3 MEAT PLATTER
a_a008553,2210220004,2,3,1,GS25삼산체육관역점,1.0,0.95,아이시스500ML
a_a004279,2210060007,2,0,1,철판핫독,1.0,10.4,(포장)통새우;(포장)오겹살차슈
a_a005136,2210220002,3,0,2,천봉나전칠기전수관,1.0,30.0,
a_a001673,2209180005,3,0,3,스마트인피니(티몬),,0.0,[9월]빛의 시어터:구스타프 클림트
a_a005214,2210230002,2,1,1,(주)웨이브파크,1.0,2.5,게토레이
a_a005712,2210090003,1,0,3,더지스치즈카페,1.0,14.6,까르보나라;아메리카노 ICE
a_a018050,2211120003,3,0,2,CGV,1.0,6.5,시그니처 팝콘세트;콜라
a_a005831,2210100002,1,0,4,부손항아리막국수,1.0,34.0,부손비빔국수;평양온반(국밥);시래기들기름국수
a_a001434,2209020005,1,0,4,카페라운지,1.0,13.05,초코 에몽;아이스 아메리카노;아메리카노
a_a002380,2209250002,2,0,2,(주)핸드허그젤리크루,1.0,6.0,젤리크루
a_a004990,2210060002,1,0,2,샤브소반,1.0,29.0,소고기정식(죽)
a_a006457,2210120006,1,4,2,Gs25한강반포1호점,1.0,12.8,
a_a003399,2210090001,2,1,2,씨유(CU) 광교포레나점,1.0,16.0,비닐)블랙우산65
a_a003920,2210150006,1,0,2,도토리편백집,1.0,30.0,
a_a002176,2209170003,3,0,2,토스페이먼츠주식회사,1.0,10.0,어른ADULT
a_a003176,2209250003,2,1,2,주식회사 현대백화점 THE HYUNDAI SEOUL(더현대서울),1.0,6.5,뵈르
a_a011120,2210290009,3,0,3,화성행궁,1.0,4.5,일반유료(어른)
a_a008359,2210220004,1,5,2,타르타르,1.0,18.0,
a_a002138,2209240005,1,0,2,주식회사 스타벅스 커피 코리아,1.0,12.8,T)초콜릿 크림칩F;G)딸기요거트B
a_a004279,2210060007,2,0,1,유명순대국,1.0,5.0,
a_a002162,2209190010,1,2,1,주식회사 스타벅스 커피 코리아,3.0,17.5,I-G)카페 라떼;G)카페 라떼;슈크림 가득 바움
a_a000184,2208060006,6,0,4,세븐스타코인노래연습장 판교역점,1.0,5.0,
a_a003837,2210130003,1,1,1,리틀포레스트,1.0,4.0,아이스아메리카노
a_a017656,2211120002,3,2,2,문화재청,1.0,2.0,관람권 대인
a_a011866,2210260001,1,3,1,GS25,1.0,1.6,광동옥수수500
a_a002981,2210020002,1,1,4,(주)젠하이더웨이묵전,1.0,39.0,메밀 부추전;비빔막국수;들기름 막국수
a_a000074,2208050008,3,0,4,서대문자연사박물관,1.0,13.0,입장권(청소년);입장권(어린이);입장권(어른)
a_a003237,2210080001,1,0,2,성수베이킹스튜디오,1.0,9.4,
a_a001949,2209090005,1,0,2,배드라핀,1.0,6.0,아인슈페너(ICE)
a_a007196,2210160004,2,0,1,홈플러스(주),1.0,10.0,가리비두부참치;표고버섯소고기;유기농보리차100;이지밀한우불고기
a_a001353,2208280002,1,0,2,안암,1.0,24.0,안암국밥;특국밥;고수따로
a_a004146,2210160001,1,0,2,아야멘,1.0,22.0,시오라멘
a_a007633,2210170002,2,0,2,체크롯데몰,1.0,3.5,체크크로플 임대매출
a_a010288,2210300003,1,0,1,전광수커피하우스(정동점),1.0,4.7,I-아메리카노
a_a001448,2208260003,1,1,2,온플리크,1.0,16.0,ICEAMERICANO;BROWN
a_a001879,2210090004,1,0,2,딥(DEEP),1.0,36.0,티카마살라 뇨끼;제로콜라;단호박크림
a_a000445,2208240006,1,0,1,(주)나드F&B롯데잠실점에비뉴엘,1.0,13.0,TWG TEA
a_a000751,2208270004,1,1,1,더백55M,1.0,12.5,아메리칸 치즈버거(140G);멕시칸 그릴콘
a_a003274,2209300008,1,0,2,금별맥주(백석점),1.0,23.8,달콤벌꿀맥주;닭껍질교자만두;햄야채치즈돈카츠
a_a007837,2210130011,3,2,1,,1.0,136.0,
a_a001936,2209300008,1,0,1,우리카페,1.0,2.5,아메리카노
a_a000506,2209010001,1,0,1,스담,1.0,13.0,
b_b008136,2210160004,1,0,2,동순원,1.0,34.0,
a_a002440,2209180004,1,0,2,엠케이펍(MK PUB),1.0,10.0,
a_a005445,2210090003,1,0,4,은성손두부,1.0,54.0,두부버섯전골大;두부전;공기밥
a_a006203,2210080005,1,0,2,뚱이등갈비,1.0,51.5,
a_a004224,2210010003,2,0,1,주식회사 현대백화점 THE HYUNDAI SEOUL(더현대서울),1.0,79.5,아디다스H20789-AXL
a_a009681,2210220001,1,2,4,런던베이글뮤지엄,1.0,28.8,
a_a002209,2209100007,2,0,1,컵닭,1.0,4.0,
a_a010570,2210290004,3,0,3,서울특별시청,1.0,5.0,입장권 어른
a_a003853,2209290003,2,0,1,교보핫트랙스㈜,1.0,3.4,메세지카드10매세트/슬리핑피스&오앙;[아이코닉]마스킹테이프솔리드/060GREEN
a_a001272,2208280004,3,0,5,이뜨랜 수상레저,5.0,67.0,
a_a003665,2210290006,2,0,1,이마트24센트럴시티점,1.0,3.0,아이시스8.0 500ML;펩시콜라제로500ML
a_a000550,2208210002,3,0,2,(주)가나아트갤러리,1.0,6.0,
a_a005619,2210020002,3,1,1,서울특별시청,1.0,5.0,어른
a_a014948,2210290005,1,0,2,주식회사프리스코,1.0,13.0,ICEDLATTE;ICEDVANILLA
a_a001504,2208280002,1,6,2,조원관광진흥(주),1.0,5.0,
a_a010215,2210220004,1,0,2,갓텐스시고양점,1.0,51.8,패션프루츠 에이드;녹색접시;빨강접시;보라접시;곤색접시;검정접시
a_a005487,2210110003,1,0,2,가보정2관,1.0,74.0,
a_a004246,2210020003,1,1,2,갤러리아백화점광교,1.0,11.8,내슈빌치킨버거;제로콜라
a_a015305,2210290003,1,0,4,조마루감자탕대야점,1.0,53.0,맥주;볶음밥;뼈다귀전골(소);소주;어린이돈까스;음료수
a_a002882,2210020003,3,0,2,경기도남한산성세계유산센터,1.0,2.5,주차비
a_a000568,2208270004,1,2,4,GS25양평수입리점,1.0,8.8,농심김치사발면;육개장사발면;풀)참치마요1편;풀)소불고기1편
a_a018240,2211120006,2,0,6,하루필름,1.0,15.0,
a_a000260,2208200001,1,0,5,178-12카페,1.0,51.0,
a_a001277,2208280002,1,0,4,전라도밥상,1.0,51.0,
