TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,PAYMENT_NUM,STORE_NM,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
e_e008321,2308260002,1,1,4,로스트 포레스트,1,36.0,로스트크림 라떼;그릭요거트 스무디 과일;팬케이크 플레이트;치아바타
e_e008321,2308260004,1,5,4,(주)티엠지홀딩스,1,11.3,밀크티 아포가토;실론 H레몬 
e_e008321,2308260004,1,5,4,세븐일레븐,1,1.7,빙그레)바나나우유
e_e008322,2308270004,1,0,4,리숨두부,1,46.0,리순두부짬뽕;공기밥;육전
e_e008322,2308270005,1,0,4,면포도궁,1,13.7,맘모스;와사삭 호떡
e_e008323,2308270002,1,0,4,도깨비방망이,1,163.0,모임 도리세트;파란 참이슬;공기밥;사이다
e_e008323,2308270003,1,0,4,네이처독,1,4.0,아메리카노(ICE)
e_e008323,2308270003,3,4,4,네이처독,1,27.0,보호자 (주말);소형견~6kg(주말) 
e_e008323,2308270003,3,5,4,네이처독,1,28.0,소형견 목욕(주말)
e_e008324,2308210002,1,0,2,한화갤러리(주),1,57.0,
e_e008324,2308210002,3,2,2,(주)아쿠아가든카페,1,12.5,아이스아메리카노;아쿠아가든대표
e_e008324,2308210003,1,4,2,쥬씨 차얌,1,4.8,
e_e008326,2308200002,1,0,2,피자힐,1,64.0,마르게리타피자;토핑파인애플
e_e008328,2308200002,1,0,4,푸디스트(주) 국립,1,4.2,
e_e008328,2308200002,3,1,4,국립과천과학관,1,7.5,입장권 
e_e008328,2308200003,1,0,4,속초 코다리 본가,1,35.0,시래기 코다리 정식;뚝배기불고기;시래기밥
e_e008329,2308300002,1,0,2,메콩,1,18.5,I-사이공커피;코코넛스무디커피
e_e008329,2308300003,1,0,2,트레이더스 홀세일 클럽,1,4.9,미트 베이크 
e_e008330,2308260004,1,0,2,얼큰수제비,1,7.0,라제비 
e_e008330,2308260007,2,0,2,(주)현대백화점 더현대 서울,1,129.0,나이키(대연)
e_e008330,2308260008,1,0,2,투스키,1,12.5,ICE LATTE-Medium;ICE LATTE-Light
e_e008330,2308260009,1,0,2,복만루,1,23.0,
e_e008330,2308260011,1,0,2,스타벅스,1,9.5,
e_e008332,2308200002,1,0,5,오늘손두부,1,45.0,
e_e008332,2308200003,2,0,5,CU,1,5.8,바나나우유;아이시스8.0P
e_e008332,2308200005,2,0,5,지코바,1,19.5,
e_e008333,2308260003,3,1,4,고양어린이박물관,1,5.0,
e_e008334,2308210005,1,0,1,청량리할머니 냉면,1,6.0,
e_e008334,2308210006,1,0,1,바불리옛날왕만두,1,5.0,
e_e008334,2308210008,2,0,1,경기쌀상회,1,5.0,
e_e008334,2308210012,2,0,1,스타벅스,1,11.9,마스카포네미라미수;I-V)카페 라떼
e_e008338,2308240002,1,2,5,마운틴덕,1,155.0,한마리(12꼬치);돌솥밥3인;맥주;음료;기본(8꼬치);비빔냉면
e_e008338,2308240003,1,1,5,이니키이 카페,1,54.0,큐브 페스츄리;솔티드버터 크로와상;망고요거트 스무디;아메리카노 꽃잎(C) HOT;아메리카노 물결(D) HOT
e_e008341,2308250002,1,0,2,너의안,1,27.5,신선 크로와상 샌드위치;금액추가;아메리카노 
e_e008341,2308250003,1,2,2,묵리459,1,33.0,ICE 묵리밤라떼;ICE아메리카노(산);I알리오올리오 파스타
e_e008341,2308250003,2,3,2,주식회사묵리459,1,2.0,과세상품
e_e008342,2308200002,3,0,2,더스파앳파라다이스,1,494.0,
e_e008342,2308200003,1,0,2,바담칼국수,1,56.0,꽃쟁반해물칼국수(2인);새우듬뿍파전 
e_e008342,2308200004,2,1,2,세븐일레븐 송도반도타워점,1,3.8,
e_e008344,2308250002,3,0,3,국립수목원,1,3.0,입장권
e_e008344,2308250003,1,0,3,6남매 별빛촌,1,30.0,청국장정식
e_e008344,2308250004,1,0,3,라빈느,1,38.5,마늘바게트;치즈납작이;모찌트리플치즈빵;소금빵;(ICED)디카페인;(ICED)카페라떼
e_e008346,2308190002,1,0,2,북촌손만두,1,36.5,열무냉면;수제떡갈비;모듬만두
e_e008346,2308190003,1,2,2,한국민속촌,1,6.0,
e_e008346,2308190003,3,4,2,한국민속촌,1,34.0,자유이용권
e_e008346,2308190003,1,5,2,한국민속촌,1,2.9,
e_e008347,2308260002,2,0,2,이케아코리아,1,87.8,뢰다르브 쿠션;귀리비스킷;엥스메타레 쿠션C;베드말 쿠션C;분무기 
e_e008347,2308260003,1,0,2,회랑게랑,1,46.0,
e_e008347,2308260004,3,0,2,광명동굴,1,6.0,입장권
e_e008347,2308260004,3,0,2,광명동굴,1,0.0,입장권
e_e008348,2308200003,1,0,3,말똥도넛,1,18.5,말똥 바나나 도넛;말똥 슈퍼퍼지 도넛;딸기앤쿠키 스무디(ONLY ICE)
e_e008348,2308200004,1,0,3,주식회사 금풍푸드,1,63.0,쟁반국수;도토리전;들꺠수제비
e_e008348,2308200005,3,0,3,하이헤이리공색매표소,1,36.0,예술아 노올자 종일 이용권
e_e008354,2308240005,1,0,1,(주)베이글리스트,1,13.4,업사이드다운 그릴 샌드위치;아이스 빌리지55 아메리카노
e_e008355,2308310002,1,0,2,남이섬안반지닭갈비,1,48.0,원조소금구이;수제양념구이;공기밥
e_e008355,2308310003,1,0,2,(주)남문 남이아일랜드북까페,1,11.0,ICE아메리카노;잣젤라또
e_e008355,2308310003,6,5,2,남이섬 주차장,1,6.0,주차비
e_e008355,2308310004,1,0,2,스시이안,1,49.75,초밥
e_e008364,2308220002,2,0,1,CGV,1,20.0,영화입장권 
e_e008364,2308220004,1,0,1,호식당,1,19.0,마늘간장치킨덮밥;매콤한우대창덮밥(중)
e_e008364,2308220006,1,0,1,파리공방카페,1,16.0,아메리카노 I;다쿠아즈
e_e008369,2308230004,2,0,2,삼성물산(주) 에버랜드리조트,1,22.2,"포토패스,DIEN;풍선머리띠"
e_e008369,2308230005,2,0,2,삼성물산(주) 에버랜드리조트,1,9.0,"판다,롱,헤어스크런치"
e_e008369,2308230008,2,0,2,삼성물산(주) 에버랜드리조트,1,20.0,"판다,매달려,봉제마그넷"
e_e008369,2308230010,2,0,2,삼성물산(주) 에버랜드리조트,1,12.0,스위트)무유무유
e_e008369,2308230011,1,0,2,온더보더,1,48.9,Bull SC;Flag GUAC;Dill FAJ CK(EV);Cass Grande
e_e008390,2308260002,2,1,2,CABINET BAGEL,1,27.7,대파크림(크림치즈);버터솔트프레첼;플레인;피스타치오;아메리카노(ICE)
e_e008390,2308260004,1,0,2,오오우키친,1,23.0,돼지고기덮밥(특);육회덮밥
e_e008390,2308260006,1,0,2,행궁동카페모종,1,12.5,딸기 아인슈페너;수박주스
e_e008404,2308220004,1,0,2,빠레뜨한남,1,26.8,빠레뜨파스타;김치볶음밥
e_e008404,2308220008,1,0,2,주식회사 사랑과 감사,1,26.0,한우안동국밥;차돌된장찌개
e_e008404,2308220009,3,0,2,(주)인터파크,1,126.0,관람권
e_e008404,2308220009,2,2,2,블루스퀘어오페라글라스,1,8.0,
e_e008407,2308260003,1,0,4,(주)현대그린푸드,1,12.0,돈코츠라멘
e_e008407,2308260003,1,0,4,(주)현대그린푸드 푸드트럭,1,22.9,모짜렐라 김치삼겹 파워팩;뚝배기불고기 
e_e008407,2308260003,1,0,4,(주)현대백화점 더현대 서울,1,32.7,아워온즈 1;아워온즈 3
e_e008407,2308260003,2,1,4,다이소,1,2.0,
e_e008407,2308260005,1,0,4,컴포즈커피,1,13.5,
e_e008414,2308290003,1,0,3,핫브레드,1,2.0,
e_e008414,2308290004,2,0,3,(주)아성다이소,3,5.0,
e_e008414,2308290005,1,0,3,애정마라샹궈,5,34.0,
e_e008414,2308290007,1,0,3,노브랜드버거,1,11.8,스모키살사세트;치폴레핫치킨세트
e_e008478,2308260003,1,0,2,써브웨이,1,15.8,
e_e008478,2308260003,1,2,2,CU,1,1.8,밀싹보리차
e_e008478,2308260005,1,0,2,트레이더스 홀세일 클럽,1,22.0,빠네전복차우더;소프트아이스크림;아메리카노ICE;닭반마리쌀국수;콤비네이션 조각피자
e_e008478,2308260005,2,1,2,(주)아성다이소,1,2.0,수축 전선 피복12PCS;초록휴식시리즈_스펀지비누받이
e_e008478,2308260005,2,3,2,트레이더스 홀세일 클럽,1,72.96,한샘 올스텐 정리대;조니워커더블블랙
e_e008478,2308260006,1,0,2,GS25,1,26.0,맥주교환권;푸드트럭소 
e_e008478,2308260007,2,0,2,노브랜드,3,3.36,메밀소바;생와사비
e_e008478,2308260007,2,1,2,트레이더스 홀세일 클럽,3,11.98,아빠랑만드는간편주먹밥
e_e008483,2308230003,1,0,2,펠어커피,1,13.0,[카카오72%]ICE생초콜릿 외 4  품목 
e_e008483,2308230005,1,0,2,투다리 3루점,1,11.0,야끼교자;오꼬노미 닭꼬치
e_e008483,2308230005,1,2,2,태니스피자,1,24.9,[스파게티증정]2가지피자
e_e008489,2308250002,1,1,1,아이에스에이치(카페),1,16.5,젤라또엔치즈케이크
e_e008489,2308250002,1,1,1,아이에스에이치(이태리식당),1,26.0,봉골레 
e_e008506,2308220004,1,3,2,스타벅스 연희DT점,1,9.0,
e_e008506,2308220004,1,3,2,주식회사 에스씨케이컴퍼니,1,1.5,
e_e008506,2308220005,1,1,2,머큐어앰배서더 서울홍대,1,50.0,
e_e008506,2308220007,1,0,2,슈퍼두퍼,1,32.3,슈퍼 싱글 버거;더블 쉬림프 버거 세트
e_e008508,2308220002,1,0,2,커피에반하다 매탄권선역점,1,7.5,
e_e008508,2308220004,1,0,2,주식회사 네이처랩스,1,15.0,NATURE LABS 음료
e_e008508,2308220005,1,0,2,온정텐동,3,31.0,온정텐동;볏짚부타동(목삼겹살 덮밥)
e_e008510,2308260003,1,0,2,종로R점,1,5.0,
e_e008510,2308260004,3,0,2,주식회사 인터파크,1,33.0,북촌 어둠속의 대화-입장권
e_e008510,2308260005,1,0,2,황생가칼국수,1,33.0,사골손칼국수;왕만두
e_e008510,2308260006,1,0,2,회화나무,1,19.8,모카토르테;아리차(ICE);로얄ICE밀크티
e_e008510,2308260007,2,0,2,랜디스도넛,1,14.2,슈가 도넛;애월 녹차 필링 도넛;블루베리 필링 도넛;코코라즈베리 도넛;환경부담금(소)
e_e008514,2308220002,1,0,1,코코이찌방야,1,14.0,코코이찌방야
e_e008514,2308220003,1,3,1,이케아코리아,1,11.8,케이크S;페이스트리 초콜릿/크루아상;커피;미트볼 추가;음료 슬러시
e_e008520,2308250002,1,4,2,광장시장매대,3,2.0,
e_e008520,2308250002,2,5,2,광장시장매대,3,12.0,
e_e008520,2308250002,1,7,2,자매네,3,16.0,
e_e008528,2308260003,3,2,2,BMCA블루메미술관,1,26.0,입장권
e_e008528,2308260004,1,0,2,츄로바,1,13.0,시나몬츄러스+ICE카페라떼;ICE 아메리카노
e_e008528,2308260006,1,0,2,이그조틱,1,52.0,
e_e008530,2308260005,1,0,2,팜투하녹,1,29.9,
e_e008530,2308260006,3,0,2,주식회사 에이피,3,15.0,
e_e008530,2308260007,1,0,2,공간상점,1,18.0,
e_e008530,2308260009,1,0,2,대가주점,5,37.0,
e_e008534,2308220001,2,0,1,(주)엘엠케이,1,83.3,MLB 여성티셔츠/탑
e_e008534,2308220002,1,0,1,후쿠오카함바그,1,15.4,후쿠오카함바그
e_e008534,2308220002,1,1,1,주식회사 오플로,1,6.0,유자에이드
e_e008534,2308220004,1,0,1,(주)모쿠슈라,1,30.0,관자오일파스타;에스뜨레야 담 바르셀로
e_e008534,2308220004,1,0,1,(주)아지동 매표소,1,8.0,
e_e008534,2308220004,1,0,1,농부로부터(헤이리),1,7.0,스무디_과일 
e_e008545,2308270002,1,0,1,바다수산,1,40.0,
e_e008545,2308270002,1,2,1,맛짱,1,20.0,
e_e008545,2308270003,2,2,1,스타필드,1,7.0,디피 R
e_e008545,2308270004,2,2,1,카페노티드,1,22.9,클래식바닐라 도넛;라즈베리 도넛;레몬슈가 도넛;카야버터 도넛;시나몬먼치 도넛
e_e008547,2308250005,3,0,1,개항박물관,1,3.4,입장권
e_e008547,2308250008,1,0,1,청실홍실,1,11.0,
e_e008547,2308250009,1,0,1,인더로컬협동조합,1,8.0,ICE)포디움 라떼S
e_e008547,2308250009,1,0,1,인더로컬협동조합,1,6.4,(컬루)안경닦이_블
e_e008547,2308250010,2,0,1,신포닭강정,1,17.0,
e_e008560,2308270002,2,0,2,다이소 수원남문점,1,6.0,
e_e008560,2308270002,2,0,2,GS25,1,3.8,춘식이구슬아이스크림;복숭아쭈쭈바
e_e008560,2308270002,2,2,2,남문매운오뎅,3,2.4,
e_e008560,2308270003,2,0,2,GS25,1,4.5,Y)얼음컵L;칸)ICE헤이즐넛;Y)파인코코ADE
e_e008560,2308270003,1,1,2,토리코,1,28.9,
e_e008560,2308270003,1,1,2,(주)아성다이소,1,6.0,노크식 형광펜(옐로우);이나바 츄르비 참치&구운닭;BH실리콘 아이스트레이
e_e008560,2308270004,1,0,2,화담,1,9.0,아메리카노;바닐라라떼
e_e008560,2308270004,1,0,2,원데이,1,36.0,[수원 행궁동]초보자도 쉽고 즐겁게 할 수 있는 단 하나뿐인 베어브
e_e008560,2308270005,3,1,2,수원문화재단,1,3.0,화성행궁 입장권 
e_e008560,2308270006,1,0,2,추억의달고나,3,5.0,
e_e008560,2308270006,2,2,2,팔달삼림,1,33.0,마라새우(중);얼그레이 하이볼
e_e008560,2308270007,1,0,2,설빙,1,14.9,샤인머스캣 메론 설빙
e_e008562,2308270002,1,0,2,공화춘,1,21.0,공화춘
e_e008562,2308270003,3,0,2,인천시설공단,1,3.0,주차비
e_e008562,2308270004,1,0,2,블루체어,1,17.5,쇼콜라;ICE 아메리카노;ICE말차라떼 
e_e008562,2308270005,1,0,2,보원농원,1,32.0,양념불고기 
e_e008565,2308260003,1,1,2,발리다,1,26.4,cake_딸기우유;트로피컬 파인;발리 선셋
e_e008565,2308260005,1,0,2,피자플리즈,1,45.0,콜라;18인치 페퍼로니+허니포테이토
e_e008565,2308260006,2,3,2,탄도항낚시슈퍼,1,3.2,데미소다;복숭아녹차
e_e008577,2308270005,1,0,2,브런치빈,1,41.1,set5(피자or플래터+파스타or필라프or파니니+아메2);파인애플쥬스;블루레몬에이드
e_e008577,2308270005,2,2,2,던킨,1,9.7,허니딸기라떼;DC아이스아메리카노
e_e008577,2308270006,3,0,2,엔에이치엔링크 주식회사,1,26.0,
e_e008577,2308270007,1,0,2,샤브촌by계백집,1,29.0,소고기샤브샤브(맑은);소고기샤브샤브(얼큰);죽
e_e008577,2308270008,2,1,2,탐앤탐스,1,12.8,펭-탐수박스무디;플레인요거트스무디
e_e008583,2308260003,1,0,4,출렁다리웰빙건강쌈밥,1,38.0,고등어 제육쌈밥;공기밥추가;우렁청국장쌈장
e_e008583,2308260004,6,3,4,마장호수 제3주차장,1,2.0,주차비
e_e008583,2308260005,1,0,4,마장호수매점,1,4.5,음료;아이스크림/콘
e_e008583,2308260006,1,0,4,주식회사엠제이브릿지,1,32.3,올리브 치아바타;플레인 크로플;퀸아망;모카식빵;아메리카노(i)
e_e008606,2308240002,1,0,2,모퉁이주방,1,34.0,
e_e008606,2308240003,2,0,2,삼창글로벌,3,1.0,물품보관 이용료
e_e008606,2308240005,1,0,2,트리아농,1,16.5,아이스밀크쇼콜라;아이스아인슈페너;크림브릴레
e_e008648,2308270004,1,0,2,현대백화점,3,49.6,도토리면백집
e_e008648,2308270004,2,1,2,(주)현대백화점,3,5.5,슈크림카스테라
e_e008648,2308270004,2,3,2,네스프레소,1,19.38,Stornio;BC Rich Chocolate
e_e008648,2308270004,2,4,2,현대백화점,3,99.6,지오다노 
e_e008648,2308270004,2,5,2,현대백화점,3,80.1,LEE
e_e008648,2308270005,2,0,2,엘리스케이커리앤카페,1,20.1,티라미수 바스크;바나나파이;아메리카노ice;조각비닐백
e_e008648,2308270006,2,0,2,일산농협 로컬푸드직매장,1,20.8,양파;아오리사과;대파;감자;애호박
e_e008650,2309030002,1,1,2,가평숯불막국수,1,24.0,숯불고기막국수;애기밥
e_e008650,2309030003,1,3,2,라틴정원,1,15.0,ICE 아메리카노
e_e008650,2309030005,1,0,2,나미스토어 소나타점,1,5.0,(한설)아이스;쌀강정
e_e008650,2309030005,3,4,2,남이섬,1,32.0,입장권
e_e008650,2309030006,1,0,2,니드썸레스트,1,15.5,청양소시지 페스츄리;딸기파이;ICE 아메리카노
e_e008656,2309080007,1,0,1,풍년떡볶이,1,5.0,
e_e008656,2309080009,1,0,1,포비,1,10.2,HONEY MILK;카치오 에페페;(I) 9 FLAT WHITE
e_e008658,2309020002,1,0,1,두끼,1,21.8,일반 
e_e008658,2309020003,2,0,1,CJ올리브영(주),1,2.25,리터 싱글오리진다크
e_e008664,2308250003,1,0,1,미분당,1,12.0,
e_e008664,2308250004,3,0,1,수원문화재단,1,2.0,화성 국궁 입장권
e_e008664,2308250005,3,0,1,수원문화재단,1,4.0,화성어차 이용권
e_e008664,2308250006,1,0,1,이디야,1,4.7,연유 콜드브루
e_e008664,2308250008,2,0,1,마르멜로,1,10.0,
e_e008664,2308250009,1,0,1,노체부어,1,89.0,뽈포(문어);라구 베렌헤나;쉬림프타파스W;후안 길 옐로우
e_e008666,2308240002,1,0,1,다복,1,23.0,
e_e008666,2308240002,2,1,1,배스킨라빈스,1,4.7,싱글킹컵
e_e008666,2308240003,1,0,1,이마트24,1,7.4,신라면 블랙사발면;매콤진미채&어묵김밥2편;영진)청양참치마요 삼각2편;새우탕큰사발
e_e008666,2308240003,2,1,1,반다이남코코리아 이벤트,1,256.4,"에코백 블랙;HGUC짐;HG 건담 에어리얼(클리어 컬러);포켓프라 콜렉션 QUICK,05엽버니;1/1건프라군  DX SET(런너Ver.)"
e_e008672,2308230002,1,1,2,고상식당,1,31.0,규동;냉모밀
e_e008672,2308230004,3,0,2,아침고요치유의숲,1,24.0,입장권 
e_e008672,2308230006,1,1,2,북경,1,38.0,탕수육'북경짜장
e_e008672,2308230008,6,2,2,쎄븐당구장,1,7.0,
e_e008677,2308240002,2,2,2,맥도날드,1,11.3,
e_e008677,2308240003,1,0,2,물레방아,1,32.0,
e_e008677,2308240005,2,1,2,나눔유통,1,6.0,
e_e008677,2308240005,2,2,2,대박이네,1,7.0,
e_e008686,2309100005,1,0,2,써브웨이,1,20.7,이탈리안 비엠티30;쿠키+음료;참치15
e_e008686,2309100006,1,0,2,파크프리베(카페),1,20.5,마늘바게뜨;ICE]아메리카노
e_e008686,2309100008,3,0,2,양주시농업기술센터(꽃박람회1매표소),1,4.0,입장권
e_e008686,2309100008,3,0,2,"망원2,3주차장",1,2.6,주차비
e_e008686,2309100009,1,0,2,사랑채,1,45.0,사랑채돼지갈비;후식된장찌개;공기밥;음료수;소갈비살
e_e008695,2308280005,1,0,2,롯데월드몰 어반스커트,1,9.9,아까라멘
e_e008695,2308280006,1,1,2,롯데월드몰 아쿠아가든카페,1,8.5,아메리카노(ICE)
e_e008695,2308280007,3,0,2,레전드히어로즈,1,9.0,레전드히어로즈 
e_e008695,2308280008,2,0,2,유니클로,1,49.7,K울트라스트레치DRY-EX크루넥T;K울트라스트레치카고조거팬츠
e_e008711,2308290002,1,0,1,애버랜드,4,6.0,
e_e008711,2308290003,1,0,1,유치회관,1,20.0,
e_e008722,2308310003,1,0,2,사심행리단길직영점,1,32.8,스키야키(등심+우동);야채추가 
e_e008722,2308310004,1,0,2,일월수목원 카페 데이지원,1,12.5,
e_e008722,2308310004,3,1,2,일월수목원,1,8.0,입장권 
e_e008722,2308310005,1,0,2,NOVOTEL AMBASSADOR SUWON,1,89.0,
e_e008722,2308310005,1,0,2,노보텔 앰버서더,1,89.0,SQ Buffet DN 89
e_e008723,2309030002,3,3,4,토담,1,45.0,
e_e008723,2309030002,1,4,4,토담,1,10.0,
e_e008723,2309030002,1,5,4,토담,1,4.0,
e_e008735,2309020003,1,0,3,지로우라멘,1,32.5,지로우라멘;폭탄라멘;면추가
e_e008735,2309020004,3,0,3,홍대반지,1,60.0,[홍대]홍대반지카페99.9%실버커플링 우정링 -체험료
e_e008735,2309020004,3,0,3,홍대반지,1,30.0,
e_e008735,2309020005,1,1,3,모크,1,38.5,누텔라;피치선셋;시나몬라떼;아메리카노(ice);뷔레
e_e008735,2309020007,6,0,3,포토슬레이트,1,12.0,
e_e008735,2309020008,2,0,3,교보문고,1,47.06,[짱구]엠보싱 아기 물티슈/20매;레뉘앙스]향수/집시워터;뉴 화장대용 먼지브러쉬;밀키스피디볼(0.5)/파랑-에머랄드;[라온]일체형 보조배터리 ITB-P
e_e008735,2309020009,1,0,3,합정식,1,35.0,묵은지순두부;남해해물 얼큰순두부찌개;삼겹이 웃다 정식
e_e008735,2309020010,2,0,3,뉴피어싱,1,25.0,실버;실버시술비(연골);써지컬
e_e008735,2309020011,2,0,3,파티스리 까이에,1,7.5,레몬 타르트 
e_e008736,2308260002,2,1,2,스타벅스,1,12.1,T)바닐라C 콜드브루;T)자몽 허니 레몬 B
e_e008736,2308260005,1,0,2,평장원,1,35.0,평양냉면;비빔냉면;수육 절반
e_e008736,2308260013,1,0,2,헤올 커피로스터즈,1,12.0,더치;아메리카노
e_e008736,2308260014,3,0,2,수원문화재단,1,3.0,화성행궁 입장권
e_e008736,2308260015,2,0,2,수원화성기념품샵,1,5.0,
e_e008736,2308260017,1,0,2,초이다이닝,1,44.3,연어후토미끼 5P;연어 냉 칼국수;초이뼈돈카츠
e_e008740,2309010003,1,0,2,장흥참숯가마 매점,1,5.0,
e_e008740,2309010003,1,0,2,장흥참숯가마 매점,1,4.5,
e_e008740,2309010003,1,0,2,장흥참숯가마 매점,1,3.0,
e_e008740,2309010003,3,1,2,장흥참숯가마,1,32.0,
e_e008740,2309010004,1,2,2,카페 벅헤드,1,13.5,딸기라떼;댕유자 차
e_e008746,2308300003,1,0,2,꽃 밥에 피다,1,52.0,
e_e008746,2308300004,1,0,2,리틀 버틀러,1,7.5,Butler spanner(V)
e_e008746,2308300006,1,0,2,카페 델 꼬또네,1,9.0,Espresso la Panna;Injulmi espresso
e_e008746,2308300008,1,0,2,얼스어스,1,25.5,리코타모모;americano ice;Vanillabeancl ice
e_e008746,2308300009,1,0,2,데케드,1,73.0,Ceviche;pumkin pasta;Ginfizz;Peach
e_e008771,2308250003,1,0,1,이디야커피 계양롯데마트점,1,3.2,
e_e008771,2308250004,1,0,1,뮤직컴플렉스서울,1,18.0,
e_e008771,2308250004,1,0,1,유니크피스 주식회사,1,20.0,
e_e008771,2308250005,1,0,1,101번지 남산돈까스,1,13.0,
e_e008771,2308250008,1,0,1,카페 세러데이즈,1,4.8,
e_e008785,2308260002,2,1,1,아디다스 여주프리미엄아울렛,1,84.0,Adicane flip flop;M FR T Black/white
e_e008785,2308260003,1,0,1,플러피펍,1,28.0,
e_e008790,2308260003,1,0,2,(주)파리크라상 쉐이크쉑,1,21.3,van shake;fr fries;shroom
e_e008790,2308260005,1,0,2,(주)호텔롯데 롯데월드,1,2.0,칠링)아이시스 생수 
e_e008790,2308260005,1,0,2,(주)호텔롯데 롯데월드,1,4.0,후)옥수수버터구이_n
e_e008790,2308260005,1,0,2,(주)호텔롯데 롯데월드,1,5.5,22썸머.델키)수박스무디
e_e008790,2308260005,1,0,2,(주)호텔롯데 롯데월드,1,6.0,모노)아이스딸기탕후루
e_e008790,2308260005,3,1,2,롯데월드 자유이용권,4,124.0,
e_e008790,2308260006,1,0,2,젤라띠젤라띠,1,11.0,컵 (2가지맛) 
e_e008798,2308270003,1,0,2,HDC 아이파크몰 위크레페,1,12.0,딸기 치즈케이크;바나나 누텔라 아이스크림
e_e008798,2308270004,1,0,2,우리마키(성수점),1,28.0,후토마키;연어마키
e_e008798,2308270005,1,3,2,메탈비너스,1,4.5,싱글컵;치즈블랙빈
e_e008798,2308270006,1,4,2,아이에떼커피,1,8.2,수박주스;참외쉐이크
e_e008798,2308270007,1,0,2,(주)브레디포스트성수,1,16.6,시즈닝;아메리카노(ICED);레몬에이드(only ice)
e_e008803,2308270006,1,0,2,정석루,1,24.0,
e_e008809,2308260003,1,1,2,온천집,1,62.0,차돌박이 얼큰(3단);로스트 비프 스테이크 덮밥
e_e008809,2308260007,1,0,2,주식회사 델픽,1,22.5,델픽 시그니처 메뉴(아);파인애플&홉 콤부차
e_e008809,2308260010,1,0,2,서울의 밤,5,54.0,
e_e008810,2308240003,1,0,2,프랭크커핀바,1,10.5,프랭크 커피;아메리카노
e_e008810,2308240004,1,0,2,무월,1,73.3,문어 보쌈 삼합;연어샐러드;진로;카스;코카콜라
e_e008810,2308240006,2,0,2,GS25,1,3.6,신타이레놀 
e_e008881,2308270004,2,0,4,삼성물산(주) 에버랜드리조트,1,22.0,"빅애벌레,헤어핀,23B;사파리,와일드픽업트럭,WH"
e_e008881,2308270004,2,0,4,삼성물산(주) 에버랜드리조트  ,1,3.0,"무지,중목양말,남성,BK"
e_e008881,2308270005,1,0,4,포메인레드,1,51.5,소고기 볶음밥;스프라이트;매운 해산물 볶음 쌀국수
e_e008881,2308270008,1,0,4,커피빈 용인에버랜드점,1,11.5,
e_e008881,2308270011,1,0,4,에버가참숯구이,1,61.0,
e_e008897,2308250002,3,0,1,공원녹지사업소,1,4.0,입장권
e_e008897,2308250003,1,0,1,왕돈까스,1,9.0,왕등심돈까스
e_e008897,2308250004,1,0,1,더카페 라운지앤페르케노 수원성대역점,1,8.8,
e_e008908,2308260003,1,0,3,GS25,1,18.5,맥주교환권;칵테일교환권;치킨교환권(23)
e_e008908,2308260003,1,0,3,컴포즈커피,1,6.0,벨지움생초콜릿라떼(I);아메리카노(ICE)
e_e008908,2308260004,1,0,3,버거킹,3,9.4,불고기와퍼주니어1+1;치즈스틱;코카콜라 제로L
e_e008911,2308250003,1,0,2,당산옛날곱창,1,57.0,
e_e008911,2308250006,1,0,2,카페설리번,1,22.6,레드벨벳 스모어쿠키;아메리카노;카페라떼;바스크 치즈 케이크
e_e008911,2308250007,6,4,2,프렌즈코인노래연습장 미금점,1,6.0,
e_e008918,2308220004,2,0,1,유니클로,1,29.9,W AIRism브라캐미솔
e_e008918,2308220004,2,1,1,에잇세컨즈,1,7.9,JEWELRY 193796WY35F
e_e008918,2308220006,1,0,1,바니프레소,1,8.0,아이스 흑당버블티;햄치즈 잉글리시머핀
e_e008918,2308220008,1,0,1,김과장 고깃집,1,44.9,공기밥;삼겹살;스페셜모듬
e_e008954,2308240003,1,0,1,함박웃음식당,1,12.9,(프리미엄) 사케동 
e_e008954,2308240004,1,0,1,더스키,1,5.5,자몽에이드
e_e008954,2308240005,2,0,1,주식회사 뉴프로덕션,1,7.0,로스 북마크
e_e008957,2308260003,1,0,2,사이드쇼,1,39.0,세트메뉴 A;곱창추가;버터갈릭 감자튀김
e_e008957,2308260005,3,0,2,예스이십사(주),3,56.0,관람권 
e_e008957,2308260006,1,0,2,주식회사 로네펠트티하우스,1,15.5,바닐라라떼 ICE;밀크티 ICE-스트로베리
e_e008970,2308250004,3,1,2,영흥숲공원,1,8.0,입장권
e_e008970,2308250004,3,1,2,수원영흥숲공원_(주)위쥬테크,1,1.0,주차비
e_e008970,2308250004,1,3,2,스타벅스,1,17.1,I-G)아메리카노;I-G)자몽허니블랙티;BELT샌드위치
e_e008970,2308250005,1,0,2,까몬,1,49.5,까몬쌀국수;랭샙;분짜;크림새우 
e_e008970,2308250006,1,0,2,설빙,1,15.9,요거통통 메론 
e_e008970,2308250007,1,0,2,캐비넷베이글,1,10.3,블랙올리브;어니언;대파크림(크림치즈) 
e_e008982,2308240008,3,0,4,(주)야놀자,1,54.0,에버랜드 오후 입장권
